747 60050
33 182 0.00269542
111 182 0.00269542
48 182 0.00269542
14 182 0.00269542
438 182 0.00269542
565 182 0.00269542
34 182 0.00269542
54 182 0.00269542
352 182 0.00269542
16 182 0.00269542
121 182 0.00269542
187 182 0.00269542
586 182 0.00269542
135 182 0.00269542
508 182 0.00269542
154 182 0.00269542
175 182 0.00269542
278 182 0.00269542
71 182 0.00269542
99 182 0.00269542
284 182 0.00269542
299 182 0.00269542
342 182 0.00269542
129 182 0.00269542
95 182 0.00269542
300 182 0.00269542
132 182 0.00269542
123 182 0.00269542
259 182 0.00269542
122 182 0.00269542
115 182 0.00269542
12 182 0.00269542
518 182 0.00269542
236 182 0.00269542
304 182 0.00269542
305 182 0.00269542
236 182 0.00269542
110 182 0.00269542
94 182 0.00269542
1 182 0.00269542
227 182 0.00269542
139 182 0.00269542
180 182 0.00269542
51 182 0.00269542
336 182 0.00269542
216 182 0.00269542
543 182 0.00269542
543 182 0.00269542
378 182 0.00269542
82 182 0.00269542
175 182 0.00269542
458 182 0.00269542
157 182 0.00269542
6 182 0.00269542
429 182 0.00269542
38 182 0.00269542
336 182 0.00269542
19 182 0.00269542
114 182 0.00269542
112 182 0.00269542
505 182 0.00269542
371 182 0.00269542
153 182 0.00269542
478 182 0.00269542
398 182 0.00269542
153 182 0.00269542
115 182 0.00269542
92 182 0.00269542
241 182 0.00269542
144 182 0.00269542
253 182 0.00269542
92 182 0.00269542
395 182 0.00269542
188 182 0.00269542
183 182 0.00269542
433 182 0.00269542
276 182 0.00269542
304 182 0.00269542
105 182 0.00269542
71 182 0.00269542
242 182 0.00269542
129 182 0.00269542
378 182 0.00269542
322 182 0.00269542
5 182 0.00269542
45 182 0.00269542
31 182 0.00269542
93 182 0.00269542
2 182 0.00269542
447 182 0.00269542
5 182 0.00269542
118 182 0.00269542
218 182 0.00269542
388 182 0.00269542
285 182 0.00269542
169 182 0.00269542
121 182 0.00269542
188 182 0.00269542
57 182 0.00269542
118 182 0.00269542
349 182 0.00269542
98 182 0.00269542
138 182 0.00269542
25 182 0.00269542
586 182 0.00269542
15 182 0.00269542
83 182 0.00269542
466 182 0.00269542
25 182 0.00269542
8 182 0.00269542
441 182 0.00269542
541 182 0.00269542
277 182 0.00269542
388 182 0.00269542
228 182 0.00269542
280 182 0.00269542
161 182 0.00269542
132 182 0.00269542
262 182 0.00269542
205 182 0.00269542
294 182 0.00269542
165 182 0.00269542
155 182 0.00269542
183 182 0.00269542
98 182 0.00269542
312 182 0.00269542
457 182 0.00269542
354 182 0.00269542
163 182 0.00269542
291 182 0.00269542
294 182 0.00269542
99 182 0.00269542
312 182 0.00269542
195 182 0.00269542
122 182 0.00269542
476 182 0.00269542
135 182 0.00269542
114 182 0.00269542
7 182 0.00269542
250 182 0.00269542
112 182 0.00269542
161 182 0.00269542
242 182 0.00269542
494 182 0.00269542
512 182 0.00269542
164 182 0.00269542
394 182 0.00269542
124 182 0.00269542
57 182 0.00269542
133 182 0.00269542
505 182 0.00269542
227 182 0.00269542
58 182 0.00269542
79 182 0.00269542
169 182 0.00269542
322 182 0.00269542
165 182 0.00269542
458 182 0.00269542
267 182 0.00269542
145 182 0.00269542
163 182 0.00269542
306 182 0.00269542
290 182 0.00269542
158 182 0.00269542
16 182 0.00269542
83 182 0.00269542
95 182 0.00269542
244 182 0.00269542
241 182 0.00269542
476 182 0.00269542
272 182 0.00269542
194 182 0.00269542
60 182 0.00269542
179 182 0.00269542
217 182 0.00269542
250 182 0.00269542
353 182 0.00269542
393 182 0.00269542
342 182 0.00269542
291 182 0.00269542
53 182 0.00269542
50 182 0.00269542
155 182 0.00269542
154 182 0.00269542
375 182 0.00269542
138 182 0.00269542
79 182 0.00269542
393 182 0.00269542
456 182 0.00269542
85 182 0.00269542
478 182 0.00269542
37 182 0.00269542
285 182 0.00269542
318 182 0.00269542
228 182 0.00269542
158 182 0.00269542
11 182 0.00269542
387 182 0.00269542
168 182 0.00269542
59 182 0.00269542
247 182 0.00269542
162 182 0.00269542
20 182 0.00269542
280 182 0.00269542
167 182 0.00269542
101 182 0.00269542
167 182 0.00269542
216 182 0.00269542
195 182 0.00269542
14 182 0.00269542
305 182 0.00269542
313 182 0.00269542
38 182 0.00269542
56 182 0.00269542
457 182 0.00269542
34 182 0.00269542
80 182 0.00269542
349 182 0.00269542
518 182 0.00269542
82 183 0.00564972
456 183 0.00564972
93 183 0.00564972
155 183 0.00564972
205 183 0.00564972
138 183 0.00564972
114 183 0.00564972
512 183 0.00564972
122 183 0.00564972
26 183 0.00564972
60 183 0.00564972
242 183 0.00564972
512 183 0.00564972
299 183 0.00564972
6 183 0.00564972
51 183 0.00564972
300 183 0.00564972
56 183 0.00564972
45 183 0.00564972
14 183 0.00564972
133 183 0.00564972
220 183 0.00564972
113 183 0.00564972
54 183 0.00564972
168 183 0.00564972
168 183 0.00564972
259 183 0.00564972
105 183 0.00564972
48 183 0.00564972
38 183 0.00564972
174 183 0.00564972
26 183 0.00564972
118 183 0.00564972
393 183 0.00564972
242 183 0.00564972
138 183 0.00564972
395 183 0.00564972
57 183 0.00564972
105 183 0.00564972
99 183 0.00564972
418 183 0.00564972
6 183 0.00564972
441 183 0.00564972
95 183 0.00564972
241 183 0.00564972
441 183 0.00564972
253 183 0.00564972
418 183 0.00564972
60 183 0.00564972
39 183 0.00564972
543 183 0.00564972
67 183 0.00564972
284 183 0.00564972
33 183 0.00564972
16 183 0.00564972
278 183 0.00564972
279 183 0.00564972
518 183 0.00564972
395 183 0.00564972
154 183 0.00564972
234 183 0.00564972
70 183 0.00564972
371 183 0.00564972
378 183 0.00564972
25 183 0.00564972
92 183 0.00564972
140 183 0.00564972
118 183 0.00564972
114 183 0.00564972
188 183 0.00564972
313 183 0.00564972
158 183 0.00564972
195 183 0.00564972
253 183 0.00564972
300 183 0.00564972
335 183 0.00564972
452 183 0.00564972
243 183 0.00564972
278 183 0.00564972
290 183 0.00564972
123 183 0.00564972
94 183 0.00564972
267 183 0.00564972
388 183 0.00564972
139 183 0.00564972
48 183 0.00564972
205 183 0.00564972
31 183 0.00564972
45 183 0.00564972
216 183 0.00564972
133 183 0.00564972
1 183 0.00564972
452 183 0.00564972
299 183 0.00564972
139 183 0.00564972
388 183 0.00564972
174 183 0.00564972
234 183 0.00564972
140 183 0.00564972
243 183 0.00564972
135 183 0.00564972
33 183 0.00564972
57 183 0.00564972
25 183 0.00564972
543 183 0.00564972
95 183 0.00564972
393 183 0.00564972
153 183 0.00564972
123 183 0.00564972
241 183 0.00564972
305 183 0.00564972
16 183 0.00564972
538 183 0.00564972
276 183 0.00564972
155 183 0.00564972
538 183 0.00564972
182 183 0.00564972
31 183 0.00564972
195 183 0.00564972
93 183 0.00564972
456 183 0.00564972
82 183 0.00564972
279 183 0.00564972
322 183 0.00564972
220 183 0.00564972
76 183 0.00564972
14 183 0.00564972
518 183 0.00564972
79 183 0.00564972
67 183 0.00564972
59 183 0.00564972
122 183 0.00564972
1 183 0.00564972
51 183 0.00564972
290 183 0.00564972
56 183 0.00564972
99 183 0.00564972
135 183 0.00564972
294 183 0.00564972
294 183 0.00564972
216 183 0.00564972
322 183 0.00564972
276 183 0.00564972
378 183 0.00564972
284 183 0.00564972
371 183 0.00564972
38 183 0.00564972
182 183 0.00564972
398 183 0.00564972
396 183 0.00564972
335 183 0.00564972
94 183 0.00564972
54 183 0.00564972
59 183 0.00564972
113 183 0.00564972
39 183 0.00564972
313 183 0.00564972
259 183 0.00564972
70 183 0.00564972
153 183 0.00564972
2 183 0.00564972
398 183 0.00564972
396 183 0.00564972
353 183 0.00564972
76 183 0.00564972
2 183 0.00564972
165 183 0.00564972
305 183 0.00564972
267 183 0.00564972
353 183 0.00564972
188 183 0.00564972
158 183 0.00564972
154 183 0.00564972
165 183 0.00564972
92 183 0.00564972
79 183 0.00564972
185 184 0.0140845
231 184 0.0140845
626 184 0.0140845
203 184 0.0140845
520 184 0.0140845
698 184 0.0140845
539 184 0.0140845
383 184 0.0140845
705 184 0.0140845
530 184 0.0140845
661 184 0.0140845
626 184 0.0140845
344 184 0.0140845
390 184 0.0140845
607 184 0.0140845
555 184 0.0140845
316 184 0.0140845
486 184 0.0140845
529 184 0.0140845
520 184 0.0140845
661 184 0.0140845
598 184 0.0140845
529 184 0.0140845
383 184 0.0140845
523 184 0.0140845
455 184 0.0140845
694 184 0.0140845
344 184 0.0140845
46 184 0.0140845
416 184 0.0140845
669 184 0.0140845
421 184 0.0140845
677 184 0.0140845
185 184 0.0140845
639 184 0.0140845
316 184 0.0140845
173 184 0.0140845
537 184 0.0140845
416 184 0.0140845
555 184 0.0140845
486 184 0.0140845
523 184 0.0140845
390 184 0.0140845
713 184 0.0140845
530 184 0.0140845
669 184 0.0140845
677 184 0.0140845
46 184 0.0140845
713 184 0.0140845
421 184 0.0140845
231 184 0.0140845
607 184 0.0140845
36 184 0.0140845
455 184 0.0140845
302 184 0.0140845
173 184 0.0140845
660 184 0.0140845
203 184 0.0140845
598 184 0.0140845
539 184 0.0140845
705 184 0.0140845
537 184 0.0140845
36 184 0.0140845
181 184 0.0140845
181 184 0.0140845
694 184 0.0140845
698 184 0.0140845
660 184 0.0140845
302 184 0.0140845
639 184 0.0140845
184 185 0.0163934
449 185 0.0163934
341 185 0.0163934
486 185 0.0163934
530 185 0.0163934
232 185 0.0163934
690 185 0.0163934
417 185 0.0163934
666 185 0.0163934
669 185 0.0163934
547 185 0.0163934
642 185 0.0163934
173 185 0.0163934
416 185 0.0163934
622 185 0.0163934
449 185 0.0163934
47 185 0.0163934
669 185 0.0163934
692 185 0.0163934
385 185 0.0163934
729 185 0.0163934
702 185 0.0163934
547 185 0.0163934
611 185 0.0163934
702 185 0.0163934
611 185 0.0163934
184 185 0.0163934
173 185 0.0163934
596 185 0.0163934
691 185 0.0163934
296 185 0.0163934
344 185 0.0163934
596 185 0.0163934
694 185 0.0163934
47 185 0.0163934
666 185 0.0163934
416 185 0.0163934
341 185 0.0163934
630 185 0.0163934
417 185 0.0163934
421 185 0.0163934
530 185 0.0163934
691 185 0.0163934
661 185 0.0163934
340 185 0.0163934
385 185 0.0163934
692 185 0.0163934
642 185 0.0163934
340 185 0.0163934
486 185 0.0163934
344 185 0.0163934
622 185 0.0163934
694 185 0.0163934
232 185 0.0163934
296 185 0.0163934
630 185 0.0163934
690 185 0.0163934
421 185 0.0163934
661 185 0.0163934
729 185 0.0163934
181 186 0.0140845
609 186 0.0140845
638 186 0.0140845
431 186 0.0140845
548 186 0.0140845
546 186 0.0140845
506 186 0.0140845
137 186 0.0140845
116 186 0.0140845
556 186 0.0140845
542 186 0.0140845
431 186 0.0140845
684 186 0.0140845
385 186 0.0140845
731 186 0.0140845
546 186 0.0140845
455 186 0.0140845
432 186 0.0140845
331 186 0.0140845
521 186 0.0140845
484 186 0.0140845
181 186 0.0140845
624 186 0.0140845
536 186 0.0140845
422 186 0.0140845
648 186 0.0140845
432 186 0.0140845
545 186 0.0140845
648 186 0.0140845
731 186 0.0140845
545 186 0.0140845
536 186 0.0140845
624 186 0.0140845
638 186 0.0140845
295 186 0.0140845
439 186 0.0140845
521 186 0.0140845
744 186 0.0140845
609 186 0.0140845
106 186 0.0140845
177 186 0.0140845
176 186 0.0140845
295 186 0.0140845
439 186 0.0140845
701 186 0.0140845
176 186 0.0140845
437 186 0.0140845
652 186 0.0140845
506 186 0.0140845
422 186 0.0140845
107 186 0.0140845
385 186 0.0140845
652 186 0.0140845
542 186 0.0140845
137 186 0.0140845
401 186 0.0140845
556 186 0.0140845
484 186 0.0140845
107 186 0.0140845
437 186 0.0140845
455 186 0.0140845
744 186 0.0140845
331 186 0.0140845
116 186 0.0140845
177 186 0.0140845
701 186 0.0140845
684 186 0.0140845
106 186 0.0140845
548 186 0.0140845
401 186 0.0140845
188 187 0.0031348
71 187 0.0031348
13 187 0.0031348
144 187 0.0031348
313 187 0.0031348
353 187 0.0031348
105 187 0.0031348
188 187 0.0031348
38 187 0.0031348
433 187 0.0031348
277 187 0.0031348
140 187 0.0031348
242 187 0.0031348
216 187 0.0031348
81 187 0.0031348
153 187 0.0031348
163 187 0.0031348
175 187 0.0031348
118 187 0.0031348
322 187 0.0031348
198 187 0.0031348
505 187 0.0031348
98 187 0.0031348
276 187 0.0031348
12 187 0.0031348
205 187 0.0031348
143 187 0.0031348
218 187 0.0031348
354 187 0.0031348
387 187 0.0031348
115 187 0.0031348
110 187 0.0031348
1 187 0.0031348
67 187 0.0031348
251 187 0.0031348
267 187 0.0031348
112 187 0.0031348
99 187 0.0031348
45 187 0.0031348
306 187 0.0031348
71 187 0.0031348
92 187 0.0031348
396 187 0.0031348
101 187 0.0031348
290 187 0.0031348
138 187 0.0031348
300 187 0.0031348
438 187 0.0031348
12 187 0.0031348
291 187 0.0031348
39 187 0.0031348
121 187 0.0031348
388 187 0.0031348
304 187 0.0031348
50 187 0.0031348
157 187 0.0031348
54 187 0.0031348
312 187 0.0031348
205 187 0.0031348
159 187 0.0031348
100 187 0.0031348
112 187 0.0031348
56 187 0.0031348
115 187 0.0031348
92 187 0.0031348
123 187 0.0031348
217 187 0.0031348
175 187 0.0031348
58 187 0.0031348
315 187 0.0031348
59 187 0.0031348
318 187 0.0031348
262 187 0.0031348
5 187 0.0031348
258 187 0.0031348
155 187 0.0031348
83 187 0.0031348
39 187 0.0031348
234 187 0.0031348
113 187 0.0031348
157 187 0.0031348
170 187 0.0031348
60 187 0.0031348
384 187 0.0031348
505 187 0.0031348
243 187 0.0031348
294 187 0.0031348
305 187 0.0031348
466 187 0.0031348
89 187 0.0031348
53 187 0.0031348
384 187 0.0031348
259 187 0.0031348
243 187 0.0031348
559 187 0.0031348
438 187 0.0031348
154 187 0.0031348
371 187 0.0031348
158 187 0.0031348
300 187 0.0031348
140 187 0.0031348
67 187 0.0031348
31 187 0.0031348
387 187 0.0031348
89 187 0.0031348
335 187 0.0031348
512 187 0.0031348
227 187 0.0031348
195 187 0.0031348
80 187 0.0031348
541 187 0.0031348
102 187 0.0031348
349 187 0.0031348
5 187 0.0031348
220 187 0.0031348
198 187 0.0031348
541 187 0.0031348
217 187 0.0031348
59 187 0.0031348
457 187 0.0031348
167 187 0.0031348
312 187 0.0031348
182 187 0.0031348
153 187 0.0031348
99 187 0.0031348
242 187 0.0031348
158 187 0.0031348
6 187 0.0031348
441 187 0.0031348
84 187 0.0031348
152 187 0.0031348
55 187 0.0031348
82 187 0.0031348
395 187 0.0031348
37 187 0.0031348
50 187 0.0031348
543 187 0.0031348
241 187 0.0031348
8 187 0.0031348
272 187 0.0031348
53 187 0.0031348
294 187 0.0031348
315 187 0.0031348
182 187 0.0031348
248 187 0.0031348
349 187 0.0031348
70 187 0.0031348
139 187 0.0031348
123 187 0.0031348
335 187 0.0031348
14 187 0.0031348
180 187 0.0031348
394 187 0.0031348
13 187 0.0031348
138 187 0.0031348
354 187 0.0031348
252 187 0.0031348
418 187 0.0031348
159 187 0.0031348
163 187 0.0031348
452 187 0.0031348
305 187 0.0031348
139 187 0.0031348
195 187 0.0031348
49 187 0.0031348
76 187 0.0031348
272 187 0.0031348
290 187 0.0031348
258 187 0.0031348
31 187 0.0031348
51 187 0.0031348
393 187 0.0031348
374 187 0.0031348
164 187 0.0031348
155 187 0.0031348
418 187 0.0031348
37 187 0.0031348
94 187 0.0031348
57 187 0.0031348
110 187 0.0031348
118 187 0.0031348
353 187 0.0031348
129 187 0.0031348
306 187 0.0031348
234 187 0.0031348
101 187 0.0031348
241 187 0.0031348
218 187 0.0031348
85 187 0.0031348
105 187 0.0031348
81 187 0.0031348
180 187 0.0031348
14 187 0.0031348
51 187 0.0031348
174 187 0.0031348
38 187 0.0031348
122 187 0.0031348
84 187 0.0031348
518 187 0.0031348
476 187 0.0031348
452 187 0.0031348
322 187 0.0031348
145 187 0.0031348
56 187 0.0031348
508 187 0.0031348
143 187 0.0031348
134 187 0.0031348
129 187 0.0031348
25 187 0.0031348
133 187 0.0031348
441 187 0.0031348
388 187 0.0031348
457 187 0.0031348
134 187 0.0031348
393 187 0.0031348
135 187 0.0031348
8 187 0.0031348
248 187 0.0031348
277 187 0.0031348
478 187 0.0031348
32 187 0.0031348
80 187 0.0031348
170 187 0.0031348
395 187 0.0031348
76 187 0.0031348
227 187 0.0031348
164 187 0.0031348
58 187 0.0031348
25 187 0.0031348
79 187 0.0031348
103 187 0.0031348
145 187 0.0031348
52 187 0.0031348
32 187 0.0031348
82 187 0.0031348
165 187 0.0031348
396 187 0.0031348
179 187 0.0031348
135 187 0.0031348
57 187 0.0031348
285 187 0.0031348
48 187 0.0031348
261 187 0.0031348
291 187 0.0031348
133 187 0.0031348
122 187 0.0031348
149 187 0.0031348
83 187 0.0031348
174 187 0.0031348
466 187 0.0031348
478 187 0.0031348
55 187 0.0031348
247 187 0.0031348
535 187 0.0031348
114 187 0.0031348
512 187 0.0031348
276 187 0.0031348
121 187 0.0031348
252 187 0.0031348
508 187 0.0031348
167 187 0.0031348
102 187 0.0031348
559 187 0.0031348
144 187 0.0031348
285 187 0.0031348
518 187 0.0031348
371 187 0.0031348
6 187 0.0031348
169 187 0.0031348
179 187 0.0031348
103 187 0.0031348
98 187 0.0031348
113 187 0.0031348
504 187 0.0031348
60 187 0.0031348
535 187 0.0031348
247 187 0.0031348
304 187 0.0031348
476 187 0.0031348
251 187 0.0031348
100 187 0.0031348
132 187 0.0031348
132 187 0.0031348
374 187 0.0031348
262 187 0.0031348
79 187 0.0031348
278 187 0.0031348
278 187 0.0031348
394 187 0.0031348
152 187 0.0031348
259 187 0.0031348
267 187 0.0031348
504 187 0.0031348
440 187 0.0031348
261 187 0.0031348
433 187 0.0031348
16 187 0.0031348
1 187 0.0031348
543 187 0.0031348
165 187 0.0031348
220 187 0.0031348
16 187 0.0031348
318 187 0.0031348
94 187 0.0031348
54 187 0.0031348
216 187 0.0031348
49 187 0.0031348
114 187 0.0031348
440 187 0.0031348
313 187 0.0031348
154 187 0.0031348
45 187 0.0031348
169 187 0.0031348
149 187 0.0031348
52 187 0.0031348
85 187 0.0031348
70 187 0.0031348
48 187 0.0031348
187 188 0.00294985
243 188 0.00294985
304 188 0.00294985
478 188 0.00294985
278 188 0.00294985
83 188 0.00294985
466 188 0.00294985
163 188 0.00294985
250 188 0.00294985
593 188 0.00294985
187 188 0.00294985
168 188 0.00294985
261 188 0.00294985
236 188 0.00294985
253 188 0.00294985
278 188 0.00294985
285 188 0.00294985
55 188 0.00294985
54 188 0.00294985
158 188 0.00294985
291 188 0.00294985
6 188 0.00294985
478 188 0.00294985
6 188 0.00294985
39 188 0.00294985
248 188 0.00294985
169 188 0.00294985
162 188 0.00294985
362 188 0.00294985
32 188 0.00294985
110 188 0.00294985
50 188 0.00294985
313 188 0.00294985
276 188 0.00294985
48 188 0.00294985
261 188 0.00294985
153 188 0.00294985
541 188 0.00294985
541 188 0.00294985
306 188 0.00294985
113 188 0.00294985
518 188 0.00294985
248 188 0.00294985
25 188 0.00294985
149 188 0.00294985
123 188 0.00294985
371 188 0.00294985
452 188 0.00294985
92 188 0.00294985
179 188 0.00294985
353 188 0.00294985
44 188 0.00294985
572 188 0.00294985
52 188 0.00294985
51 188 0.00294985
512 188 0.00294985
306 188 0.00294985
33 188 0.00294985
139 188 0.00294985
13 188 0.00294985
76 188 0.00294985
153 188 0.00294985
155 188 0.00294985
112 188 0.00294985
67 188 0.00294985
585 188 0.00294985
299 188 0.00294985
165 188 0.00294985
110 188 0.00294985
436 188 0.00294985
322 188 0.00294985
395 188 0.00294985
59 188 0.00294985
102 188 0.00294985
53 188 0.00294985
387 188 0.00294985
152 188 0.00294985
81 188 0.00294985
250 188 0.00294985
104 188 0.00294985
217 188 0.00294985
258 188 0.00294985
194 188 0.00294985
259 188 0.00294985
111 188 0.00294985
592 188 0.00294985
143 188 0.00294985
303 188 0.00294985
145 188 0.00294985
395 188 0.00294985
149 188 0.00294985
39 188 0.00294985
393 188 0.00294985
440 188 0.00294985
220 188 0.00294985
251 188 0.00294985
205 188 0.00294985
494 188 0.00294985
165 188 0.00294985
447 188 0.00294985
19 188 0.00294985
71 188 0.00294985
16 188 0.00294985
7 188 0.00294985
535 188 0.00294985
303 188 0.00294985
154 188 0.00294985
1 188 0.00294985
253 188 0.00294985
34 188 0.00294985
57 188 0.00294985
33 188 0.00294985
194 188 0.00294985
34 188 0.00294985
112 188 0.00294985
122 188 0.00294985
85 188 0.00294985
466 188 0.00294985
129 188 0.00294985
384 188 0.00294985
322 188 0.00294985
162 188 0.00294985
102 188 0.00294985
183 188 0.00294985
124 188 0.00294985
135 188 0.00294985
95 188 0.00294985
5 188 0.00294985
276 188 0.00294985
290 188 0.00294985
228 188 0.00294985
5 188 0.00294985
585 188 0.00294985
249 188 0.00294985
315 188 0.00294985
101 188 0.00294985
32 188 0.00294985
95 188 0.00294985
123 188 0.00294985
535 188 0.00294985
205 188 0.00294985
543 188 0.00294985
154 188 0.00294985
81 188 0.00294985
70 188 0.00294985
7 188 0.00294985
512 188 0.00294985
